                    Ramp 3B4 analysis for 100/03/22
                                                  File      Database
Occupancy        _1___2___3___4___5___6   Station 02.06.12  02.06.12
Thresholds # 2:  15  16  17  18  23  40     Meter 04.04.0f  04.04.0f
+----------+------+---------+------------------------------------------+
|          |  Red |  Rates  |           Occupancy Stations             |
|   Time   | Time | F  C  M | 437 438 439 440 441 442                  |
+----------+------+---------+------------------------------------------+
| 14:30:30 |      | 7  1  F |   0* 10  10  10  13  12                  |
| 14:31:00 |      | 7  2  F |   0* 12  11   7  10  17                  |
| 14:31:30 |      | 7  1  F |   0* 11  14   8   7  14                  |
| 14:32:00 |      | 7  1  F |   0*  9  12   8   9  11                  |
| 14:32:30 |      | 7  1  F |   0*  9   9  10  10  14                  |
| 14:33:00 |      | 7  1  F |   0* 11   9  10  10  14                  |
| 14:33:30 |      | 7  1  F |   0* 13  13   6  10  12                  |
| 14:34:00 |      | 7  1  F |   0* 11  14   7   9  11                  |
| 14:34:30 |      | 7  3  F |   0*  9  12   9   8  11                  |
| 14:35:00 |      | 7  3  F |   0* 10  12  10  10  14                  |
| 14:35:30 |      | 7  2  F |   0* 11  11  11  11  12                  |
| 14:36:00 |      | 7  1  F |   0* 10  12   8  10  11                  |
| 14:36:30 |      | 7  1  F |   0*  9   9   8  10  12                  |
| 14:37:00 |      | 7  1  F |   0* 11  11   8  11  14                  |
| 14:37:30 |      | 7  2  F |   0* 14  13   7  11  17                  |
| 14:38:00 |      | 7  2  F |   0* 16  14   9   6  15                  |
| 14:38:30 |      | 7  4  F |   0* 13  16  11   9  12                  |
| 14:39:00 |      | 7  3  F |   0* 10  15  10  12  16                  |
| 14:39:30 |      | 7  2  F |   0* 10  12  10  13  14                  |
| 14:40:00 |      | 7  3  F |   0* 14  11  10  12  15                  |
| 14:40:30 |      | 7  2  F |   0* 12  15  10  11  16                  |
| 14:41:00 |      | 7  1  F |   0* 11  14  10  12  14                  |
| 14:41:30 |      | 7  1  F |   0* 16  13   9  11  15                  |
| 14:42:00 |      | 7  2  F |   0* 12  16   9  12  17                  |
| 14:42:30 |      | 7  3  F |   0*  8  14  10  11  18                  |
| 14:43:00 |      | 7  1  F |   0* 10   9  12  10  14                  |
| 14:43:30 |      | 7  2  F |   0* 12   9   9  14  14                  |
| 14:44:00 |      | 7  3  F |   0* 12  12   7  12  18                  |
| 14:44:30 |      | 7  1  F |   0* 11  12   9  10  15                  |
| 14:45:00 |      | 7  1  F |   0* 13  13   9  11  14                  |
| 14:45:30 |      | 7  1  F |   0* 15  15  10  12  14                  |
| 14:46:00 |      | 7  1  F |   0* 14  14  10  10  15                  |
| 14:46:30 |      | 7  2  F |   0* 11  15  10   9  17                  |
| 14:47:00 |      | 7  2  F |   0*  9  15   9  11  16                  |
| 14:47:30 |      | 7  1  F |   0*  9  11  10  14  15                  |
| 14:48:00 |      | 7  3  F |   0*  9   9   9  12  18                  |
| 14:48:30 |      | 7  2  F |   0* 10  10   7  11  17                  |
| 14:49:00 |      | 7  1  F |   0* 16  10   7  11  15                  |
| 14:49:30 |      | 7  3  F |   0* 18  14   7   8  15                  |
| 14:50:00 |      | 7  4  F |   0* 12  19   7   9  13                  |
| 14:50:30 |      | 7  3  F |   0*  9  18  12  10  13                  |
| 14:51:00 |      | 7  5  F |   0*  9  12  15  11  12                  |
| 14:51:30 |      | 7  4  F |   0* 12   9  12  14  15                  |
| 14:52:00 |      | 7  2  F |   0* 11  12   9  14  17                  |
| 14:52:30 |      | 7  2  F |   0* 11  11   8  12  15                  |
| 14:53:00 |      | 7  1  F |   0* 13  13   9  12  13                  |
| 14:53:30 |      | 7  1  F |   0* 13  15  12  12  16                  |
| 14:54:00 |      | 7  2  F |   0* 15  14  11  11  17                  |
| 14:54:30 |      | 7  1  F |   0* 12  15   9  12  14                  |
| 14:55:00 |      | 7  1  F |   0* 10  13  10  13  15                  |
| 14:55:30 |      | 7  1  F |   0* 10  12  11  12  16                  |
| 14:56:00 |      | 7  1  F |   0*  8  11   9  12  14                  |
| 14:56:30 |      | 7  1  F |   0* 10  10   7  13  15                  |
| 14:57:00 |      | 7  1  F |   0* 10  12   6  12  15                  |
| 14:57:30 |      | 7  1  F |   0*  9  12   7   8  14                  |
| 14:58:00 |      | 7  1  F |   0*  9  10  11   8  12                  |
| 14:58:30 |      | 7  1  F |   0* 10  10   9  11  10                  |
| 14:59:00 |      | 7  1  F |   0* 11  11   6  10  14                  |
| 14:59:30 |      | 7  1  F |   0*  8  11   7   9  15                  |
| 15:00:00 |      | 7  1  F |   0*  7   9   8   9  13                  |
| 15:00:30 |      | 7  1  F |   0* 10   9  10  10  12                  |
| 15:01:00 |      | 7  1  F |   0* 14  11   7  11  13                  |
| 15:01:30 |      | 7  2  F |   0* 12  15   7   8  17                  |
| 15:02:00 |      | 7  1  F |   0*  9  14  11   8  14                  |
| 15:02:30 |      | 7  1  F |   0* 12  10  11  12  11                  |
| 15:03:00 |      | 7  1  F |   0* 12  13   9  16  14                  |
| 15:03:30 |      | 7  4  F |   0*  9  12  10  13  19                  |
| 15:04:00 |      | 7  2  F |   0*  9  10  10   9  16                  |
| 15:04:30 |      | 7  1  F |   0* 11  10   9  12  12                  |
| 15:05:00 |      | 7  5  F |   0* 15  11   8  12  15                  |
| 15:05:30 |      | 7  4  F |   0* 15  15   9  11  16                  |
| 15:06:00 |      | 7  2  F |   0* 15  17  10  12  16                  |
| 15:06:30 |      | 7  3  F |   0* 17  17  11  13  18                  |
| 15:07:00 |      | 7  4  F |   0* 16  17  12  13  19                  |
| 15:07:30 |      | 7  3  F |   0* 14  16  13  14  18                  |
| 15:08:00 |      | 7  2  F |   0* 15  17  14  15  17                  |
| 15:08:30 |      | 7  4  F |   0* 16  17  13  17  19                  |
| 15:09:00 |      | 7  4  F |   0* 14  17  13  16  22                  |
| 15:09:30 |      | 7  4  C |   0* 10  16  14  16  20                  |
| 15:10:00 | 10.3 | 4  4  Z |   0* 10  13  14  17  20                  |
| 15:10:30 | 13.9 | 5  5  Z |   0* 13  11  10  18  22                  |
| 15:11:00 | 13.9 | 5  5  Z |   0* 13  14   8  15  24                  |
| 15:11:30 | 10.3 | 4  4  Z |   0* 14  15   9  10  18                  |
| 15:12:00 | 10.3 | 4  4  Z |   0* 13  15  10  10  16                  |
| 15:12:30 |  8.1 | 3  3  Z |   0* 13  14  13  12  18                  |
| 15:13:00 |  8.1 | 3  3  Z |   0* 18  13  10  14  17                  |
| 15:13:30 | 10.3 | 4  4  Z |   0* 19  17   8  14  17                  |
| 15:14:00 | 18.0 | 6  6  Z |   0* 17  21  10  12  18                  |
| 15:14:30 | 18.0 | 6  6  Z |   0* 16  21  15  12  19                  |
| 15:15:00 | 13.9 | 5  5  Z |   0* 15  16  16  15  21                  |
| 15:15:30 | 10.3 | 4  4  C |   0* 14  15  14  17  22                  |
| 15:16:00 | 10.3 | 4  4  C |   0* 14  16  13  17  20                  |
| 15:16:30 | 10.3 | 4  4  C |   0* 16  15  12  18  20                  |
| 15:17:00 | 10.3 | 4  4  Z |   0* 18  15  11  16  22                  |
| 15:17:30 | 10.3 | 4  4  C |   0* 16  18  12  13  21                  |
| 15:18:00 | 10.3 | 4  4  C |   0* 12  18  13  14  19                  |
| 15:18:30 | 10.3 | 4  4  C |   0* 10  14  15  15  20                  |
| 15:19:00 | 13.9 | 5  5  Z |   0* 11  11  12  17  21                  |
| 15:19:30 | 18.0 | 6  6  Z |   0* 12  13   9  17  22                  |
| 15:20:00 | 18.0 | 6  6  Z |   0* 12  12   9  13  23                  |
| 15:20:30 | 10.3 | 4  4  Z |   0* 16  12  10  10  19                  |
| 15:21:00 | 10.3 | 4  4  Z |   0* 15  18   9  10  15                  |
| 15:21:30 | 18.0 | 6  6  Z |   0* 13  16  11  11  13                  |
| 15:22:00 | 10.3 | 4  4  Z |   0* 11  14  12  13  15                  |
| 15:22:30 | 10.3 | 4  4  Z |   0* 11  12   9  15  17                  |
| 15:23:00 | 10.3 | 4  4  C |   0* 13  12   9  13  20                  |
| 15:23:30 |  8.1 | 3  3  C |   0* 14  14   8  11  18                  |
| 15:24:00 |  8.1 | 3  3  Z |   0* 15  15  10  10  17                  |
| 15:24:30 | 13.9 | 5  5  Z |   0* 15  15  12   9  15                  |
| 15:25:00 |  6.5 | 2  2  Z |   0* 14  14  13  13  14                  |
| 15:25:30 | 10.3 | 4  4  C |   0* 14  15  13  17  19                  |
| 15:26:00 | 10.3 | 4  4  C |   0* 13  16  11  17  22                  |
| 15:26:30 | 13.9 | 5  5  C |   0* 11  14  13  16  25                  |
| 15:27:00 | 13.9 | 5  5  C |   0* 12  14  12  16  26                  |
| 15:27:30 | 13.9 | 5  5  Z |   0* 15  13  12  17  24                  |
